Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Body Style,Dealer_Region
11/22/2023,Celia,Male,960000,Star Enterprises Inc,Chrysler,Cirrus,DoubleÂ Overhead Camshaft,Auto,Pale White,12001,Passenger,Pasco
11/22/2023,Leana,Male,978000,Suburban Ford,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Pale White,39001,Sedan,Janesville
11/22/2023,Lies,Male,13500,Tri-State Mack Inc,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Pale White,22001,SUV,Scottsdale
11/22/2023,Ali,Male,470000,Saab-Belle Dodge,Buick,Century,DoubleÂ Overhead Camshaft,Auto,Pale White,17001,Hardtop,Aurora
11/22/2023,Alvin,Male,501344,Star Enterprises Inc,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,20340,Hardtop,Pasco
11/22/2023,Andrew,Female,550000,Suburban Ford,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Black,16000,Hardtop,Janesville
11/22/2023,Arthur,Female,330000,Capitol KIA,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,17001,Hatchback,Greenville
11/22/2023,Owen,Male,770000,Race Car Help,Lexus,ES300,DoubleÂ Overhead Camshaft,Auto,Pale White,27000,Hardtop,Austin
11/22/2023,Mathieu,Male,900000,Chrysler Plymouth,Dodge,Dakota,DoubleÂ Overhead Camshaft,Auto,Pale White,21001,Sedan,Janesville
11/22/2023,Matthico,Female,485000,Classic Chevy,Mercedes-B,SLK230,Overhead Camshaft,Manual,Pale White,14001,Hatchback,Scottsdale
11/22/2023,Brian,Male,1336000,Rabun Used Car Sales,Toyota,Sienna,Overhead Camshaft,Manual,Pale White,19600,Passenger,Scottsdale
11/22/2023,Brody,Male,13500,Race Car Help,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Black,26000,Hatchback,Austin
11/22/2023,Bryce,Male,13500,Ryder Truck Rental and Leasing,BMW,528i,Overhead Camshaft,Manual,Pale White,29000,SUV,Middletown
11/22/2023,Caleb,Male,200000,Saab-Belle Dodge,Cadillac,DeVille,DoubleÂ Overhead Camshaft,Auto,Pale White,69000,SUV,Aurora
11/22/2023,Thomas,Male,855000,Tri-State Mack Inc,Mercury,Mountaineer,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,Hardtop,Scottsdale
11/22/2023,Carter,Female,1185000,Star Enterprises Inc,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,16500,Sedan,Pasco
11/22/2023,Chaim,Female,13500,Suburban Ford,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Pale White,29000,Passenger,Janesville
11/22/2023,Charles,Male,13500,Tri-State Mack Inc,Saturn,SL,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,SUV,Scottsdale
11/22/2023,Charlie,Male,13500,U-Haul CO,Ford,Taurus,DoubleÂ Overhead Camshaft,Auto,Black,12000,SUV,Austin
11/22/2023,Chase,Male,13500,Buddy Storbeck's Diesel Service Inc,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Black,9000,Hatchback,Middletown
11/22/2023,Alexis,Male,605000,Motor Vehicle Branch Office,Acura,RL,Overhead Camshaft,Manual,Pale White,17000,SUV,Austin
11/22/2023,Thomas,Male,634000,Nebo Chevrolet,Toyota,Sienna,Overhead Camshaft,Manual,Black,16000,Passenger,Middletown
11/22/2023,Adam,Male,1350000,New Castle Ford Lincoln Mercury,Toyota,Corolla,DoubleÂ Overhead Camshaft,Auto,Pale White,41000,Passenger,Aurora
11/22/2023,Alexandre,Male,586000,Pars Auto Sales,Toyota,Camry,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Hatchback,Greenville
11/22/2023,Lizzie,Male,600000,Pitre Buick-Pontiac-Gmc of Scottsdale,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,SUV,Pasco
11/22/2023,Maxime,Male,13500,Progressive Shippers Cooperative Association No,Mercedes-B,SLK230,DoubleÂ Overhead Camshaft,Auto,Black,33000,Hatchback,Janesville
11/22/2023,Pauline,Male,275000,Rabun Used Car Sales,Jeep,Grand Cherokee,DoubleÂ Overhead Camshaft,Auto,Pale White,36000,SUV,Scottsdale
11/22/2023,Andrew,Female,13500,Clay Johnson Auto Sales,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Pale White,29000,Hardtop,Austin
11/22/2023,Hugo,Male,1285000,Ryder Truck Rental and Leasing,Hyundai,Elantra,Overhead Camshaft,Manual,Pale White,26500,Sedan,Middletown
11/22/2023,Jeremy,Male,13500,Saab-Belle Dodge,Ford,Windstar,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Sedan,Aurora
11/22/2023,Esme,Male,1485000,Ryder Truck Rental and Leasing,Dodge,Ram Pickup,Overhead Camshaft,Manual,Black,19500,Hardtop,Middletown
11/22/2023,Grace,Male,900000,Progressive Shippers Cooperative Association No,Dodge,Dakota,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,Sedan,Janesville
11/22/2023,Hafsa,Male,13500,Rabun Used Car Sales,Mercedes-B,SLK230,Overhead Camshaft,Manual,Pale White,14000,Hatchback,Scottsdale
11/22/2023,Hailey,Male,13500,Progressive Shippers Cooperative Association No,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,Sedan,Janesville
11/22/2023,Etty,Male,13500,Tri-State Mack Inc,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Black,16000,Hardtop,Austin
11/22/2023,Hareem,Male,13500,Race Car Help,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Pale White,69000,Sedan,Austin
11/22/2023,Hazel,Male,13500,Ryder Truck Rental and Leasing,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,Hatchback,Middletown
11/22/2023,Helen,Male,2160000,Saab-Belle Dodge,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14000,Sedan,Aurora
11/22/2023,Irene,Male,1380000,Scrivener Performance Engineering,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,38000,Passenger,Greenville
11/22/2023,Iris,Female,1970000,Star Enterprises Inc,Porsche,Carrera Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,32000,Passenger,Pasco
11/22/2023,Anthony,Female,615000,Star Enterprises Inc,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Black,26000,Sedan,Aurora
11/22/2023,Jules,Male,13500,Scrivener Performance Engineering,Dodge,Neon,Overhead Camshaft,Manual,Pale White,19001,Hardtop,Greenville
11/22/2023,Lucas,Male,599000,Tri-State Mack Inc,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Pale White,16000,SUV,Pasco
11/22/2023,Romane,Male,670000,U-Haul CO,Mercury,Grand Marquis,Overhead Camshaft,Manual,Pale White,16000,SUV,Janesville
11/22/2023,Amandine,Male,600000,Buddy Storbeck's Diesel Service Inc,Volvo,S40,Overhead Camshaft,Manual,Pale White,17000,Sedan,Scottsdale
11/22/2023,Massena,Male,585000,C & M Motors Inc,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,34000,Sedan,Austin
11/22/2023,Nolan,Male,795000,Capitol KIA,Pontiac,Sunfire,Overhead Camshaft,Manual,Pale White,43000,Sedan,Janesville
11/22/2023,Timeo,Male,500000,Chrysler of Tri-Cities,Mercedes-B,E-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,Sedan,Scottsdale
11/22/2023,Loane,Male,519000,Chrysler Plymouth,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Pale White,12000,Passenger,Janesville
11/22/2023,Bervan,Female,743500,Classic Chevy,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Pale White,51500,Sedan,Scottsdale
11/23/2023,Damien,Male,970000,Clay Johnson Auto Sales,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Pale White,19001,Sedan,Austin
11/23/2023,Savannah,Male,660000,Chrysler Plymouth,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,Hardtop,Janesville
11/23/2023,Amelie,Female,600000,Enterprise Rent A Car,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Pale White,69001,Sedan,Aurora
11/23/2023,Cheskel,Male,1100000,C & M Motors Inc,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,Hatchback,Aurora
11/23/2023,Chesky,Male,1500000,Capitol KIA,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,Hatchback,Greenville
11/23/2023,Christian,Male,1470000,Chrysler of Tri-Cities,Pontiac,Sunfire,Overhead Camshaft,Manual,Pale White,28000,Sedan,Pasco
11/23/2023,Camden,Male,445000,Star Enterprises Inc,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Black,22000,Hardtop,Pasco
11/23/2023,Camren,Male,13500,Tri-State Mack Inc,Saturn,SC,Overhead Camshaft,Manual,Pale White,61001,Hardtop,Austin
11/23/2023,Nathan,Male,1214000,Suburban Ford,Mercury,Mystique,DoubleÂ Overhead Camshaft,Auto,Black,9400,Passenger,Janesville
11/23/2023,Isabella,Male,1080000,Suburban Ford,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,22000,SUV,Janesville
11/23/2023,Isabelle,Male,13500,Tri-State Mack Inc,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,Sedan,Scottsdale
11/23/2023,Ivy,Female,1325000,U-Haul CO,Acura,RL,Overhead Camshaft,Manual,Pale White,31500,SUV,Austin
11/23/2023,Sacha,Male,13500,Clay Johnson Auto Sales,Acura,RL,Overhead Camshaft,Manual,Black,18000,SUV,Austin
11/23/2023,Lukas,Male,13500,Star Enterprises Inc,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Black,22001,Hardtop,Pasco
11/23/2023,Gwenaele,Female,835000,Enterprise Rent A Car,Ford,Expedition,DoubleÂ Overhead Camshaft,Auto,Black,41000,SUV,Aurora
11/24/2023,Jade,Female,365000,Gartner Buick Hyundai Saab,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,21001,Hatchback,Greenville
11/24/2023,Axelle,Female,571000,Hatfield Volkswagen,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14001,Sedan,Pasco
11/24/2023,Manon,Male,13500,Iceberg Rentals,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,38001,Passenger,Janesville
11/24/2023,Fleur,Female,489000,McKinney Dodge Chrysler Jeep,Porsche,Carrera Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,32001,Passenger,Scottsdale
11/24/2023,Ines,Male,13500,Motor Vehicle Branch Office,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,22001,SUV,Austin
11/24/2023,Lilian,Female,13500,Nebo Chevrolet,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Pale White,19001,Sedan,Middletown
11/24/2023,Aymeric,Male,13500,New Castle Ford Lincoln Mercury,Acura,RL,Overhead Camshaft,Manual,Pale White,31001,SUV,Aurora
11/24/2023,Marine,Male,630000,Pars Auto Sales,Chevrolet,Monte Carlo,DoubleÂ Overhead Camshaft,Auto,Pale White,21001,Hatchback,Greenville
11/24/2023,Shania,Male,13500,Clay Johnson Auto Sales,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Black,38000,Hardtop,Austin
11/24/2023,Skye,Male,715000,Gartner Buick Hyundai Saab,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Black,16000,Hardtop,Greenville
11/24/2023,Melvin,Female,687000,Rabun Used Car Sales,Porsche,Boxter,DoubleÂ Overhead Camshaft,Auto,Black,26001,SUV,Scottsdale
11/24/2023,Gia,Male,216000,C & M Motors Inc,Ford,Focus,Overhead Camshaft,Manual,Black,49000,Hardtop,Aurora
11/24/2023,Rihanna,Male,550000,C & M Motors Inc,Infiniti,I30,Overhead Camshaft,Manual,Pale White,22000,Hardtop,Aurora
11/24/2023,Rosa,Male,2100000,Chrysler of Tri-Cities,Saturn,SC,Overhead Camshaft,Manual,Pale White,61000,Hardtop,Pasco
11/24/2023,Timothee,Male,1500000,Scrivener Performance Engineering,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Pale White,42001,Passenger,Greenville
11/24/2023,Mathis,Male,1701000,Star Enterprises Inc,Plymouth,Neon,Overhead Camshaft,Manual,Black,29101,SUV,Pasco
11/24/2023,Martin,Male,1225000,Suburban Ford,Acura,RL,Overhead Camshaft,Manual,Pale White,34501,SUV,Janesville
11/24/2023,Malo,Male,13500,Tri-State Mack Inc,Dodge,Avenger,DoubleÂ Overhead Camshaft,Auto,Pale White,22001,Passenger,Scottsdale
11/24/2023,Ryan,Female,410000,U-Haul CO,Toyota,Camry,DoubleÂ Overhead Camshaft,Auto,Pale White,31001,Hatchback,Austin
11/24/2023,Antoine,Male,1410000,Progressive Shippers Cooperative Association No,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,10001,SUV,Janesville
11/24/2023,Noan,Male,1900000,Rabun Used Car Sales,Acura,RL,Overhead Camshaft,Manual,Pale White,17001,SUV,Scottsdale
11/24/2023,Garion,Male,1295000,Race Car Help,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Black,31501,Passenger,Austin
11/24/2023,Yaretzi,Male,13500,Iceberg Rentals,Plymouth,Breeze,DoubleÂ Overhead Camshaft,Auto,Pale White,22001,Hardtop,Janesville
11/24/2023,Lubin,Male,989000,Saab-Belle Dodge,Chevrolet,Corvette,Overhead Camshaft,Manual,Black,26001,SUV,Aurora
11/24/2023,Noan,Male,960000,Scrivener Performance Engineering,Jeep,Cherokee,DoubleÂ Overhead Camshaft,Auto,Pale White,36001,Sedan,Greenville
11/24/2023,Abigail,Male,13500,Nebo Chevrolet,Ford,Focus,Overhead Camshaft,Manual,Pale White,17001,Hardtop,Middletown
11/24/2023,Laura,Male,2025000,Suburban Ford,Mitsubishi,3000GT,Overhead Camshaft,Manual,Pale White,21501,Sedan,Janesville
11/24/2023,Christopher,Male,1160000,Chrysler Plymouth,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Black,12000,Hatchback,Janesville
11/24/2023,Cole,Male,1100000,Classic Chevy,Pontiac,Bonneville,Overhead Camshaft,Manual,Black,36000,Hatchback,Scottsdale
11/24/2023,Colin,Male,820000,Clay Johnson Auto Sales,Saturn,LS,Overhead Camshaft,Manual,Pale White,14000,Sedan,Austin
11/24/2023,Colton,Male,690000,Diehl Motor CO Inc,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,23000,SUV,Middletown
11/24/2023,Nael,Male,780000,Tri-State Mack Inc,Dodge,Ram Pickup,Overhead Camshaft,Manual,Black,19000,Hardtop,Scottsdale
11/24/2023,Conor,Male,740000,Gartner Buick Hyundai Saab,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,14000,SUV,Greenville
11/24/2023,Cooper,Female,1420000,Hatfield Volkswagen,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,12000,Hatchback,Pasco
11/24/2023,Damian,Male,975000,Iceberg Rentals,Lincoln,Town car,Overhead Camshaft,Manual,Black,17000,Hatchback,Janesville
11/24/2023,Fabio,Male,13500,Rabun Used Car Sales,Volkswagen,Golf,Overhead Camshaft,Manual,Pale White,17000,Hardtop,Scottsdale
11/24/2023,Dante,Male,13500,Motor Vehicle Branch Office,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,Sedan,Austin
11/24/2023,David,Male,13500,Nebo Chevrolet,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,13000,Hatchback,Middletown
11/24/2023,Thomas,Male,945000,McKinney Dodge Chrysler Jeep,Saturn,SC,DoubleÂ Overhead Camshaft,Auto,Black,33000,Hardtop,Scottsdale
11/24/2023,Bastien,Male,2287500,Tri-State Mack Inc,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,16750,Hardtop,Scottsdale
11/24/2023,Dennis,Female,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Pale White,19001,Hatchback,Pasco
11/24/2023,Desmond,Male,1430000,Progressive Shippers Cooperative Association No,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,25001,SUV,Janesville
11/24/2023,Devin,Male,13500,Rabun Used Car Sales,Buick,Regal,DoubleÂ Overhead Camshaft,Auto,Black,19001,Passenger,Scottsdale
11/24/2023,Dominic,Male,435000,Race Car Help,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Black,22001,Hatchback,Austin
11/24/2023,Dominick,Male,1370000,Ryder Truck Rental and Leasing,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,22001,SUV,Middletown
11/24/2023,Dov,Male,605000,Saab-Belle Dodge,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,20001,SUV,Aurora
11/24/2023,Oceane,Male,1300000,Tri-State Mack Inc,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,24000,Hardtop,Scottsdale
11/24/2023,Duvid,Male,785000,Star Enterprises Inc,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Black,21000,Hatchback,Pasco
11/24/2023,Lila,Male,861000,Rabun Used Car Sales,Mitsubishi,Eclipse,DoubleÂ Overhead Camshaft,Auto,Black,27000,Hardtop,Scottsdale
11/24/2023,Edward,Male,1610000,Tri-State Mack Inc,Ford,Expedition,Overhead Camshaft,Manual,Black,18001,SUV,Scottsdale
11/24/2023,Efraim,Male,290000,U-Haul CO,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Black,26001,Hatchback,Austin
11/24/2023,Eitan,Male,13500,Progressive Shippers Cooperative Association No,Mitsubishi,Diamante,Overhead Camshaft,Manual,Pale White,19001,Hatchback,Janesville
11/24/2023,Elan,Male,910500,Rabun Used Car Sales,Mercedes-B,SLK,Overhead Camshaft,Manual,Pale White,17501,Passenger,Scottsdale
11/24/2023,Chaymae,Male,931000,Tri-State Mack Inc,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Black,16000,Hardtop,Scottsdale
11/24/2023,Marine,Male,13500,Tri-State Mack Inc,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,41000,Hatchback,Scottsdale
11/24/2023,Ismael,Male,13500,Suburban Ford,Ford,Focus,Overhead Camshaft,Manual,Black,49001,Hardtop,Janesville
11/24/2023,Kamari,Male,957000,Ryder Truck Rental and Leasing,Audi,A4,Overhead Camshaft,Manual,Pale White,12000,Hardtop,Middletown
11/24/2023,Priscile,Male,1631888,Rabun Used Car Sales,Lexus,LS400,Overhead Camshaft,Manual,Black,69180,Sedan,Scottsdale
11/24/2023,Zoe,Male,850000,Race Car Help,Volvo,C70,Overhead Camshaft,Manual,Pale White,82000,Hatchback,Austin
11/24/2023,Faustine,Male,1051000,Ryder Truck Rental and Leasing,Saturn,LW,Overhead Camshaft,Manual,Pale White,49100,Hatchback,Middletown
11/24/2023,Kevin,Male,13500,U-Haul CO,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,82001,Hardtop,Austin
11/24/2023,Agathe,Male,910000,Scrivener Performance Engineering,Cadillac,Catera,DoubleÂ Overhead Camshaft,Auto,Pale White,75000,Hatchback,Greenville
11/24/2023,Chloe,Male,485000,Star Enterprises Inc,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,Sedan,Pasco
11/24/2023,Guenaelle,Male,845000,Suburban Ford,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Hatchback,Janesville
11/24/2023,Marie,Male,705000,Tri-State Mack Inc,Mercury,Grand Marquis,Overhead Camshaft,Manual,Black,49000,SUV,Scottsdale
11/24/2023,Estelle,Male,590000,U-Haul CO,Volvo,C70,DoubleÂ Overhead Camshaft,Auto,Black,18000,Hatchback,Austin
11/24/2023,Laura,Male,13500,Buddy Storbeck's Diesel Service Inc,Audi,A6,Overhead Camshaft,Manual,Black,85000,SUV,Middletown
11/24/2023,Benjamin,Male,785000,C & M Motors Inc,Dodge,Dakota,Overhead Camshaft,Manual,Pale White,12000,Sedan,Aurora
11/24/2023,Isaure,Male,13500,Capitol KIA,Lexus,LX470,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,SUV,Greenville
11/24/2023,Evan,Male,532000,Chrysler of Tri-Cities,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Black,39000,SUV,Pasco
11/24/2023,Hugo,Male,600000,Chrysler Plymouth,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Black,39000,Sedan,Janesville
11/24/2023,Levi,Male,1935000,Saab-Belle Dodge,Dodge,Ram Pickup,Overhead Camshaft,Manual,Black,19500,Hardtop,Aurora
11/24/2023,Adepphe,Male,760000,Clay Johnson Auto Sales,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,41000,SUV,Austin
11/24/2023,Alice,Male,1800000,Diehl Motor CO Inc,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Black,22000,Passenger,Middletown
11/24/2023,Killian,Male,2000000,Enterprise Rent A Car,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,38000,Passenger,Aurora
11/24/2023,Laure,Male,2500000,Gartner Buick Hyundai Saab,Hyundai,Sonata,Overhead Camshaft,Manual,Black,20000,SUV,Greenville
11/24/2023,Ema,Male,1125000,Hatfield Volkswagen,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Black,19500,SUV,Pasco
11/24/2023,Julie,Male,609000,Iceberg Rentals,Dodge,Durango,Overhead Camshaft,Manual,Pale White,27000,SUV,Janesville
11/24/2023,Lea,Male,732500,McKinney Dodge Chrysler Jeep,Subaru,Outback,Overhead Camshaft,Manual,Pale White,49500,SUV,Scottsdale
11/24/2023,Lucie,Male,445000,Motor Vehicle Branch Office,Acura,Integra,DoubleÂ Overhead Camshaft,Auto,Black,45000,Passenger,Austin
11/24/2023,Ilona,Male,13500,Nebo Chevrolet,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,20000,Passenger,Middletown
11/24/2023,Janice,Male,1405000,Buddy Storbeck's Diesel Service Inc,Chevrolet,Monte Carlo,DoubleÂ Overhead Camshaft,Auto,Pale White,21500,Hatchback,Middletown
11/24/2023,Evangeline,Female,13500,Progressive Shippers Cooperative Association No,Lexus,ES300,Overhead Camshaft,Manual,Black,34000,Hardtop,Janesville
11/24/2023,Faiga,Female,882000,Rabun Used Car Sales,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,Hardtop,Austin
11/24/2023,Jennifer,Male,13500,Chrysler of Tri-Cities,Porsche,Boxter,DoubleÂ Overhead Camshaft,Auto,Black,26000,SUV,Pasco
11/24/2023,Fiona,Male,478000,Scrivener Performance Engineering,Toyota,Tacoma,DoubleÂ Overhead Camshaft,Auto,Pale White,53000,Hardtop,Greenville
11/24/2023,Gabriela,Male,13500,C & M Motors Inc,Volkswagen,Beetle,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,Hardtop,Aurora
11/24/2023,Gabriella,Male,13500,Capitol KIA,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,14000,Hardtop,Greenville
11/24/2023,Jocelyn,Male,950000,Diehl Motor CO Inc,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,Passenger,Middletown
11/24/2023,Jolin,Male,781000,Enterprise Rent A Car,Plymouth,Neon,Overhead Camshaft,Manual,Black,29000,SUV,Aurora
11/24/2023,Joy,Male,549800,Gartner Buick Hyundai Saab,Acura,RL,Overhead Camshaft,Manual,Pale White,34800,SUV,Greenville
11/24/2023,Joyce,Male,13500,Hatfield Volkswagen,Dodge,Avenger,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,Passenger,Pasco
11/24/2023,Judy,Male,13500,Iceberg Rentals,Toyota,Camry,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Hatchback,Janesville
11/24/2023,Julia,Male,13500,McKinney Dodge Chrysler Jeep,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,10000,SUV,Scottsdale
11/24/2023,Kaitlyn,Male,13500,Motor Vehicle Branch Office,Acura,RL,Overhead Camshaft,Manual,Pale White,17000,SUV,Austin
11/24/2023,Karen,Male,492000,Nebo Chevrolet,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Black,31000,Passenger,Middletown
11/24/2023,Gabrielle,Male,13500,Chrysler of Tri-Cities,Subaru,Forester,Overhead Camshaft,Manual,Pale White,26000,Hardtop,Pasco
11/24/2023,Katelyn,Female,1660000,Pars Auto Sales,Chevrolet,Corvette,Overhead Camshaft,Manual,Black,26000,SUV,Greenville
11/24/2023,Katherine,Male,500500,Pitre Buick-Pontiac-Gmc of Scottsdale,Jeep,Cherokee,DoubleÂ Overhead Camshaft,Auto,Pale White,36500,Sedan,Pasco
11/24/2023,Georgia,Male,740000,Clay Johnson Auto Sales,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Pale White,29000,Hardtop,Austin
11/24/2023,Kayla,Male,1240000,Rabun Used Car Sales,Mitsubishi,3000GT,Overhead Camshaft,Manual,Pale White,21000,Sedan,Scottsdale
11/24/2023,Hillel,Male,250000,Star Enterprises Inc,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Pale White,38000,Hardtop,Pasco
